underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
408.2099914550781,420.0,2025-05-16,call,15.25,15.5,819.0,3103,15.35,0.26343510009765625,0.22574480042560272,1.0288822145261463
408.2099914550781,425.0,2025-05-16,call,12.55,13.4,119.0,2060,13.5,0.260047682800293,0.22574480042560272,1.0411308123181242
408.2099914550781,430.0,2025-05-16,call,11.1,11.5,357.0,2447,11.4,0.256843369140625,0.22574480042560272,1.0533794101101022
408.2099914550781,435.0,2025-05-16,call,7.95,11.5,169.0,1854,9.92,0.277778218383789,0.22574480042560272,1.06562800790208
408.2099914550781,440.0,2025-05-16,call,7.55,8.3,177.0,2126,8.25,0.25119767364501955,0.22574480042560272,1.0778766056940579
408.2099914550781,445.0,2025-05-16,call,6.8,8.95,217.0,1293,7.07,0.2792735647583008,0.22574480042560272,1.0901252034860358
408.2099914550781,450.0,2025-05-16,call,5.6,6.05,1001.0,9802,5.75,0.2502211209106445,0.22574480042560272,1.1023738012780138
408.2099914550781,455.0,2025-05-16,call,4.65,5.55,35.0,673,4.86,0.25739268005371096,0.22574480042560272,1.1146223990699917
408.2099914550781,460.0,2025-05-16,call,3.9,4.1,316.0,17951,4.0,0.2447890463256836,0.22574480042560272,1.1268709968619697
408.2099914550781,465.0,2025-05-16,call,3.25,3.4,34.0,563,3.42,0.24378197631835938,0.22574480042560272,1.1391195946539476
408.2099914550781,470.0,2025-05-16,call,0.95,2.81,80.0,1987,2.8,0.2430190444946289,0.22574480042560272,1.1513681924459256
408.2099914550781,475.0,2025-05-16,call,0.9,2.52,23.0,670,2.3,0.24799335998535155,0.22574480042560272,1.1636167902379035
408.2099914550781,480.0,2025-05-16,call,1.8,1.93,59.0,1174,1.9,0.24286645812988278,0.22574480042560272,1.1758653880298813
408.2099914550781,485.0,2025-05-16,call,0.0,1.82,19.0,1424,1.67,0.25061784545898436,0.22574480042560272,1.1881139858218592
408.2099914550781,330.0,2025-06-20,call,83.7,86.25,11.0,444,90.14,0.4021361056518554,0.32156957797522623,0.8084074542705434
408.2099914550781,335.0,2025-06-20,call,79.1,83.0,1.0,334,81.4,0.41345801391601555,0.32156957797522623,0.8206560520625213
408.2099914550781,340.0,2025-06-20,call,75.7,78.4,1.0,680,83.3,0.4000304138183594,0.32156957797522623,0.8329046498544993
408.2099914550781,345.0,2025-06-20,call,71.4,72.0,81.0,317,72.5,0.35727571441650385,0.32156957797522623,0.8451532476464773
408.2099914550781,350.0,2025-06-20,call,67.1,67.6,3.0,1472,67.33,0.3474186352539062,0.32156957797522623,0.8574018454384552
408.2099914550781,355.0,2025-06-20,call,62.7,63.6,2.0,448,70.0,0.34287156158447263,0.32156957797522623,0.8696504432304331
408.2099914550781,360.0,2025-06-20,call,58.6,59.1,1.0,1126,60.6,0.3299932723999023,0.32156957797522623,0.881899041022411
408.2099914550781,365.0,2025-06-20,call,54.45,55.3,1.0,482,59.38,0.32614809600830075,0.32156957797522623,0.894147638814389
408.2099914550781,370.0,2025-06-20,call,50.5,51.2,6.0,577,50.94,0.3170844659423828,0.32156957797522623,0.9063962366063669
408.2099914550781,375.0,2025-06-20,call,46.7,47.2,8.0,1975,48.65,0.3082954913330078,0.32156957797522623,0.9186448343983449
